address,city,country,latitude,longitude,name,Rating,postalCode,province,websites
443 Killian Rd,Columbia,US,34.13885,-80.95378,Panda Express,4,29203,SC,http://www.pandaexpress.com
122 Hayward Ave,Ames,US,42.02193,-93.65164,Domino's Pizza,3,50014,IA,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1306 Scotland Crossing Dr,Laurinburg,US,34.760626,-79.487148,Taco Bell,5,28352,NC,"http://www.tacobell.com,https://locations.tacobell.com/nc/laurinburg/1306-scotland-crossing.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004184andutm_content=website"
1700 Norman Dr Spc 1056,Valdosta,US,30.84377,-83.32041,Chick-fil-A,1,31601,GA,"http://www.chick-fil-a.com/valdostamall,http://www.chick-fil-a.com"
502 W Columbia Ave,Batesburg,US,33.903931,-81.545787,Hardee's,2,29006,SC,http://www.hardees.com
4965 Centre Pointe Dr,North Charleston,US,32.87129,-80.02056,Domino's Pizza,5,29418,SC,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
2441 Northgate St,Ottumwa,US,41.04905,-92.41165,McDonald's,1,52501,IA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
903 E Milam St,Mexia,US,31.68468,-96.47389,McDonald's,5,76667,TX,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
5131 Government St,Baton Rouge,US,30.44529,-91.13715,Captain D's,5,70806,LA,https://locations.captainds.com/la/baton-rouge/5131-government-st.html
4021 Interstate Highway 69 Access Rd,Corpus Christi,US,27.85699,-97.63067,Whataburger,3,78410,TX,"https://locations.whataburger.com/tx/corpus-christi/4021-ih-69-access-rd.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/tx/corpus-christi/4021-ih-69-access-rd.html/"
839 E Mulberry St,Angleton,US,29.165887,-95.422475,Jack in the Box,2,77515,TX,http://www.jackinthebox.com
3900 University Pkwy,Natchitoches,US,31.75324,-93.10647,Sonic Drive-In,1,71457,LA,https://locations.sonicdrivein.com/la/natchitoches/3900-university-parkway.html
1855 Main Ave N,Tillamook,US,45.486681,-123.845556,McDonald's,2,97141,OR,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
400 Downs Blvd Ste 100,Franklin,US,35.90875,-86.88409,Domino's Pizza,3,37064,TN,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
808 E Liberty St,Mexico,US,39.16989,-91.87478,SONIC Drive In,1,65265,MO,https://locations.sonicdrivein.com/mo/mexico/808-e--liberty.html
701 E Main St,Park Hills,US,37.84401,-90.50351,SONIC Drive In,1,63601,MO,https://locations.sonicdrivein.com/mo/park-hills/701-e--main-street.html
3039 W Peoria Ave,Phoenix,US,33.581838,-112.124385,Samurai Sam's,3,85029,AZ,http://www.samuraisams.net/stores/5017
324 W Bypass,Andalusia,US,31.30789,-86.4999,Arby's,1,36420,AL,"http://www.arbys.com,https://locations.arbys.com/us/al/andalusia/324-west-bypass.html"
1411 Q St,Lincoln,US,40.814503,-96.700905,Amigos/Kings Classic,4,68508,NE,http://www.amigoskings.com
525 W Crawford St,Clay Center,US,39.37906,-97.14248,SONIC Drive In,1,67432,KS,https://locations.sonicdrivein.com/ks/clay-center/525-w--crawford.html
5802 S Broadway Ave,Tyler,US,32.28572,-95.30372,McDonald's,3,75703,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
3112 N Navarro St,Victoria,US,28.82378,-97.000727,McDonald's,3,77901,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2 N Mineral St,Keyser,US,39.44023,-78.97744,Subway,1,26726,WV,http://www.subway.com
1845 Fry Rd,Katy,US,29.79332,-95.71956,McDonald's,2,77449,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
100 W Loop 340,Woodway,US,31.51211,-97.18724,Whataburger,5,76712,TX,"https://locations.whataburger.com/tx/waco/100-west-loop-340.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,http://www.whataburger.com"
104 E Grant St,Roma,US,26.40269,-99.01235,McDonald's,1,78584,TX,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
441 Craig St,Buffalo,US,31.45096,-96.07826,McDonalds,3,75831,TX,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
2111 Ave F NW US 287,Childress,US,34.43504,-100.22784,McDonald's,2,79201,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1005 S 14th St,Kingsville,US,27.50749,-97.85649,Taco Bell,5,78363,TX,"http://www.tacobell.com,https://locations.tacobell.com/tx/kingsville/1005-south-14th-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016215andutm_content=website"
4622 S Fort Hood St,Killeen,US,31.07809,-97.75698,McDonald's,5,76542,TX,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
404 N Wood St,Gilmer,US,32.73227,-94.94278,Taco Bell,1,75644,TX,"http://www.tacobell.com,https://locations.tacobell.com/tx/gilmer/404-north-wood.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=018402andutm_content=website"
7104 S Fry Rd,Katy,US,29.71927,-95.78177,McDonald's,1,77494,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1265 S Wheeler St,Jasper,US,30.91192,-93.99569,McDonald's,3,75951,TX,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
307 E Wise St,Bowie,US,33.557809,-97.846268,McDonald's,3,76230,TX,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
705 N McCoy Blvd,New Boston,US,33.4717,-94.4091,Taco Bell,2,75570,TX,"http://www.tacobell.com,https://locations.tacobell.com/tx/new-boston/705-n--mccoy-boulevard.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=G135401andutm_content=website"
821 S Sam Houston Blvd,San Benito,US,26.12559,-97.63723,McDonald's,3,78586,TX,"http://www.mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2652 S Nc 127 Hwy,Hickory,US,35.69172,-81.35675,Domino's Pizza,3,28602,NC,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1696 N Center St,Lonoke,US,34.79816,-91.89096,SONIC Drive In,3,72086,AR,https://locations.sonicdrivein.com/ar/lonoke/1696-north-center-street.html
651 Terry Pkwy Ste 101,Gretna,US,29.90228,-90.03,Domino's Pizza,5,70056,LA,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1449 Papillion Dr,Papillion,US,41.141563,-96.01308,Domino's Pizza,4,68133,NE,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
323 N 114th St,Omaha,US,41.2606,-96.09081,Domino's Pizza,2,68154,NE,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
102 Pavilion Pkwy,Newport,US,39.09245,-84.4806,Domino's Pizza,4,41071,KY,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
998 Nc Highway 150 W A,Greensboro,US,36.20043,-79.84375,Domino's Pizza,3,27455,NC,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1518 N Ed Carey Dr,Harlingen,US,26.17221,-97.67362,Taco Bell,1,78550,TX,"http://www.tacobell.com,https://locations.tacobell.com/tx/harlingen/1518-ed-carey-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016925andutm_content=website"
1501 7th St,Las Vegas,US,35.60569,-105.22363,McDonald's,3,87701,NM,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1130 Burlington St,Holdrege,US,40.42485,-99.3797,Sonic Drive-In,3,68949,NE,https://locations.sonicdrivein.com/ne/holdrege/1130-burlington-street.html
1630 S Broadway,Minot,US,48.21665,-101.29666,Taco Bell,5,58701,ND,"http://www.tacobell.com,https://locations.tacobell.com/nd/minot/1630-south-broadway.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=017160andutm_content=website"
801 Dakota Ave,Wahpeton,US,46.26365,-96.61158,Taco John's,3,58075,ND,"http://locations.tacojohns.com/nd/wahpeton/801-dakota-avenue.html,https://www.tacojohns.com"
223 N Josephine Ave,Madison,US,44.006216,-97.118242,Taco John's,4,57042,SD,"https://www.tacojohns.com,http://locations.tacojohns.com/sd/madison/223-n-josephine-avenue.html"
327 S Canal St,Carlsbad,US,32.41713,-104.2292,McDonalds,4,88220,NM,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2005 E Madison Ave,Bastrop,US,32.77873,-91.8896,McDonald's,1,71220,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
2000 N Date St,Truth Or Consequences,US,33.15244,-107.24684,Sonic Drive-In,1,87901,NM,https://locations.sonicdrivein.com/nm/truth-or-consequences/2000-north-date-street.html
320 NW 2nd St,Madison,US,44.007172,-97.115957,McDonald's,1,57042,SD,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
681 W Bridge St,Owatonna,US,44.084414,-93.241752,Taco Bell,4,55060,MN,"https://locations.tacobell.com/mn/owatonna/681-west-bridge-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=016351andutm_content=website,http://www.tacobell.com"
2121 E Grand Ave,Laramie,US,41.30959,-105.56668,Taco Bell,3,82070,WY,"http://www.tacobell.com,https://locations.tacobell.com/wy/laramie/2121-grand-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023073andutm_content=website"
1401 Mill St,Belle Fourche,US,44.66263,-103.85504,Taco John's,5,57717,SD,"https://www.tacojohns.com,http://locations.tacojohns.com/sd/belle-fourche/1401-mill-street.html"
1650 E Bert Kouns Industrial Loop,Shreveport,US,32.4316,-93.71381,Whataburger,3,71105,LA,"https://locations.whataburger.com/la/shreveport/1650-bert-kouns-road.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpages,https://locations.whataburger.com/la/shreveport/1650-bert-kouns-road.html/"
600 N Grand Ave,Tahlequah,US,35.9196,-94.96673,Northeastern State University,3,74464,OK,https://www.nsuok.edu/muskogee.aspx
507 MacArthur Dr,Alexandria,US,31.29621,-92.478,McDonald's,1,71303,LA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
245 High St,Ellsworth,US,44.5325,-68.408,Taco Bell,5,4605,ME,"http://www.tacobell.com,https://locations.tacobell.com/me/ellsworth/245-high-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=E277001andutm_content=website"
259 High St,Ellsworth,US,44.53099,-68.40688,McDonald's,5,4605,ME,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
6001 San Mateo Blvd Ne Ste G1,Albuquerque,US,35.14515,-106.58797,Pizza Hut,1,87109,NM,http://www.pizzahut.com
304 Keyser Ave,Natchitoches,US,31.75412,-93.08107,McDonald's,3,71457,LA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
192 Water St,Gardiner,US,44.22938,-69.77157,Domino's Pizza,1,4345,ME,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1306 S Thompson St,Springdale,US,36.17034,-94.13983,SONIC Drive In,3,72764,AR,https://locations.sonicdrivein.com/ar/springdale/1306-s--thompson-street.html
1310 E Main St,Stigler,US,35.25441,-95.10962,McDonald's,1,74462,OK,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://t.co/FMvCN6Rr2V"
1510 S Mississippi Ave,Atoka,US,34.3717,-96.13563,Taco Bell,4,74525,OK,https://locations.tacobell.com/ok/atoka/1510-s-mississippi-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029375andutm_content=website
207 N Broadway St,Checotah,US,35.47132,-95.52156,Subway,2,74426,OK,"http://www.subway.com,http://subway.com"
4105 Main St,Springfield,US,44.04537,-122.96621,Domino's Pizza,2,97478,OR,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
499 Canal St,Brattleboro,US,42.83924,-72.56684,Domino's Pizza,2,5301,VT,"http://www.dominos.com,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
105 Blake Dr,Wagoner,US,35.96083,-95.39476,SONIC Drive In,3,74467,OK,https://locations.sonicdrivein.com/ok/wagoner/105-north-blake-drive.html
5704 Jackson St,Alexandria,US,31.26788,-92.48741,Subway,2,71303,LA,http://www.subway.com
603 E Main St,Endicott,US,42.09591,-76.05453,McDonald's,4,13760,NY,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1052 Sagamore Pkwy W,West Lafayette,US,40.45384,-86.91841,Jimmy John's,5,47906,IN,http://www.jimmyjohns.com
363 Swanton Rd,Saint Albans,US,44.8396,-73.08202,Taco Bell,1,5478,VT,"http://www.tacobell.com,https://locations.tacobell.com/vt/saint-albans/363-swanton-road.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=E715018andutm_content=website"
580 Shelburne Rd Ste 11,Burlington,US,44.44926,-73.20896,SUBWAY,5,5401,VT,"http://subway.com,http://www.subway.com"
2201 S Park Ave Ste 5,Alexandria,US,40.24008,-85.66922,Pizza Hut,2,46001,IN,http://www.pizzahut.com
25 Berlin St,Montpelier,US,44.25664,-72.57701,Domino's Pizza,5,5602,VT,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
313 2nd St,North Wilkesboro,US,36.16562,-81.13658,Wendy's,3,28659,NC,http://www.wendys.com
127 North St,Houlton,US,46.13483,-67.83927,Domino's Pizza,4,4730,ME,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
1215 2nd Ave W,Williston,US,48.1566,-103.6262,Taco John's,3,58801,ND,http://locations.tacojohns.com/nd/williston/1215-2nd-avenue-w.html
7201 Two Notch Rd,Columbia,US,34.064617,-80.95748,Sarku Japan,5,29223,SC,http://www.sarkujapan.com
875 4th St SW,Mason City,US,43.14776,-93.21414,Taco Bell,5,50401,IA,"http://www.tacobell.com,https://locations.tacobell.com/ia/mason-city/795-4th-st-sw.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=026758andutm_content=website"
320 11th Street Sw Plz,Spencer,US,43.12617,-95.15025,Taco Bell,1,51301,IA,"http://www.tacobell.com,https://locations.tacobell.com/ia/spencer/320-11th-st-sw-plaza.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=020871andutm_content=website"
120 E Jefferson St,Washington,US,41.29768,-91.69085,Taco Bell,5,52353,IA,"http://www.tacobell.com,https://locations.tacobell.com/ia/washington/120-east-jefferson.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=G160006andutm_content=website"
6694 Highway 431 S,Owens Cross Roads,US,34.657839,-86.483357,Taco Bell,1,35763,AL,http://www.tacobell.com
2721a Emanuel Church Rd,West Columbia,US,33.93912,-81.150724,Pizza Hut,3,29170,SC,http://www.pizzahut.com
837 W Morton Ave,Jacksonville,US,39.723201,-90.240464,Taco Bell,5,62650,IL,"http://www.tacobell.com,https://locations.tacobell.com/il/jacksonville/837-w-morton.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004982andutm_content=website"
2013 US Route 20,Seneca Falls,US,42.9037,-76.8312,Burger King,1,13148,NY,"http://www.bk.com,https://locations.bk.com/ny/seneca-falls/2013-route-5.html,https://www.bk.com"
2211 W Dekalb St,Camden,US,34.24907,-80.64598,Chick-fil-A,5,29020,SC,"http://www.chick-fil-a.com/camden,http://www.chick-fil-a.com"
1400 S Higley Blvd,Rawlins,US,41.77618,-107.22593,Subway,3,82301,WY,https://www.ta-petro.com
3 Spaulding Ave,Malone,US,44.84987,-74.28485,Domino's Pizza,4,12953,NY,http://www.dominos.com
80 Clinton Plz,Clinton,US,40.14714,-88.97722,Taco Bell,4,61727,IL,"http://www.tacobell.com,https://locations.tacobell.com/il/clinton/80-clinton-plaza.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=D333054andutm_content=website"
776 E Main St,Cobleskill,US,42.67962,-74.47452,Taco Bell,4,12043,NY,"http://www.tacobell.com,https://locations.tacobell.com/ny/cobleskill/776-east-main-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=026358andutm_content=website"
1134 Paterson St,Ogdensburg,US,44.690205,-75.4774,McDonald's,3,13669,NY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
201 Maple City Dr,Monmouth,US,40.9107,-90.64483,Taco Bell,4,61462,IL,"http://www.tacobell.com,https://locations.tacobell.com/il/monmouth/201-maple-city-drive.html?utm_source=yextpowerlistingsandutm_campaign=yextandutm_medium=organicandutm_term=024621andutm_content=website"
31305 Vine St,Eastlake,US,41.642781,-81.468481,Burger King,4,44095,OH,http://www.bk.com
2118 Missouri Blvd,Jefferson City,US,38.58174,-92.20713,Captain D's,1,65109,MO,"https://locations.captainds.com/mo/jefferson-city/2118-missouri-blvd.html,http://www.captainds.com"
